r x0 Time x
0 0.4 1.4 0.4
0 0.4 1.5 0.4
0 0.4 1.6 0.4
0 0.4 1.7 0.4
0 0.4 1.8 0.4
0 0.4 1.9 0.4
0 0.4 2 0.4
0 0.4 2.1 0.4
0 0.4 2.2 0.4
0 0.4 2.3 0.4
0 0.4 2.4 0.4
0 0.4 2.5 0.4
0 0.4 2.6 0.4
0 0.4 2.7 0.4
0 0.4 2.8 0.4
0 0.4 2.9 0.4
0 0.4 3 0.4
0 0.4 3.1 0.4
0 0.4 3.2 0.4
0 0.4 3.3 0.4
0 0.4 3.4 0.4
0 0.4 3.5 0.4
0 0.4 3.6 0.4
0 0.4 3.7 0.4
0 0.4 3.8 0.4
0 0.4 3.9 0.4
0 0.4 4 0.4
0 0.4 4.1 0.4
0 0.4 4.2 0.4
0 0.4 4.3 0.4
0 0.4 4.4 0.4
0 0.4 4.5 0.4
0 0.4 4.6 0.4
0 0.4 4.7 0.4
0 0.4 4.8 0.4
0 0.4 4.9 0.4
0 0.4 5 0.4
0 0.4 5.1 0.4
0 0.4 5.2 0.4
0 0.4 5.3 0.4
0 0.4 5.4 0.4
0 0.4 5.5 0.4
0 0.4 5.6 0.4
0 0.4 5.7 0.4
0 0.4 5.8 0.4
0 0.4 5.9 0.4
0 0.4 6 0.4
0 0.4 6.1 0.4
0 0.4 6.2 0.4
0 0.4 6.3 0.4
0 0.4 6.4 0.4
0 0.4 6.5 0.4
0 0.4 6.6 0.4
0 0.4 6.7 0.4
0 0.4 6.8 0.4
0 0.4 6.9 0.4
0 0.4 7 0.4
0 0.4 7.1 0.4
0 0.4 7.2 0.4
0 0.4 7.3 0.4
0 0.4 7.4 0.4
0 0.4 7.5 0.4
0 0.4 7.6 0.4
0 0.4 7.7 0.4
0 0.4 7.8 0.4
0 0.4 7.9 0.4
0 0.4 8 0.4
0 0.4 8.1 0.4
0 0.4 8.2 0.4
0 0.4 8.3 0.4
0 0.4 8.4 0.4
0 0.4 8.5 0.4
0 0.4 8.6 0.4
0 0.4 8.7 0.4
0 0.4 8.8 0.4
0 0.4 8.9 0.4
0 0.4 9 0.4
0 0.4 9.1 0.4
0 0.4 9.2 0.4
0 0.4 9.3 0.4
0 0.4 9.4 0.4
0 0.4 9.5 0.4
0 0.4 9.6 0.4
0 0.4 9.7 0.4
0 0.4 9.8 0.4
0 0.4 9.9 0.4
0 0.4 10 0.4
0 0.5 0 0.5
0 0.5 0.1 0.5
0 0.5 0.2 0.5
0 0.5 0.3 0.5
0 0.5 0.4 0.5
0 0.5 0.5 0.5
0 0.5 0.6 0.5
0 0.5 0.7 0.5
0 0.5 0.8 0.5
0 0.5 0.9 0.5
0 0.5 1 0.5
0 0.5 1.1 0.5
0 0.5 1.2 0.5
0 0.5 1.3 0.5
0 0.5 1.4 0.5
0 0.5 1.5 0.5
0 0.5 1.6 0.5
0 0.5 1.7 0.5
0 0.5 1.8 0.5
0 0.5 1.9 0.5
0 0.5 2 0.5
0 0.5 2.1 0.5
0 0.5 2.2 0.5
0 0.5 2.3 0.5
0 0.5 2.4 0.5
0 0.5 2.5 0.5
0 0.5 2.6 0.5
0 0.5 2.7 0.5
0 0.5 2.8 0.5
0 0.5 2.9 0.5
0 0.5 3 0.5
0 0.5 3.1 0.5
0 0.5 3.2 0.5
0 0.5 3.3 0.5
0 0.5 3.4 0.5
0 0.5 3.5 0.5
0 0.5 3.6 0.5
0 0.5 3.7 0.5
0 0.5 3.8 0.5
0 0.5 3.9 0.5
0 0.5 4 0.5
0 0.5 4.1 0.5
0 0.5 4.2 0.5
0 0.5 4.3 0.5
0 0.5 4.4 0.5
0 0.5 4.5 0.5
0 0.5 4.6 0.5
0 0.5 4.7 0.5
0 0.5 4.8 0.5
0 0.5 4.9 0.5
0 0.5 5 0.5
0 0.5 5.1 0.5
0 0.5 5.2 0.5
0 0.5 5.3 0.5
0 0.5 5.4 0.5
0 0.5 5.5 0.5
0 0.5 5.6 0.5
0 0.5 5.7 0.5
0 0.5 5.8 0.5
0 0.5 5.9 0.5
0 0.5 6 0.5
0 0.5 6.1 0.5
0 0.5 6.2 0.5
0 0.5 6.3 0.5
0 0.5 6.4 0.5
0 0.5 6.5 0.5
0 0.5 6.6 0.5
0 0.5 6.7 0.5
0 0.5 6.8 0.5
0 0.5 6.9 0.5
0 0.5 7 0.5
0 0.5 7.1 0.5
0 0.5 7.2 0.5
0 0.5 7.3 0.5
0 0.5 7.4 0.5
0 0.5 7.5 0.5
0 0.5 7.6 0.5
0 0.5 7.7 0.5
0 0.5 7.8 0.5
0 0.5 7.9 0.5
0 0.5 8 0.5
0 0.5 8.1 0.5
0 0.5 8.2 0.5
0 0.5 8.3 0.5
0 0.5 8.4 0.5
0 0.5 8.5 0.5
0 0.5 8.6 0.5
0 0.5 8.7 0.5
0 0.5 8.8 0.5
0 0.5 8.9 0.5
0 0.5 9 0.5
0 0.5 9.1 0.5
0 0.5 9.2 0.5
0 0.5 9.3 0.5
0 0.5 9.4 0.5
0 0.5 9.5 0.5
0 0.5 9.6 0.5
0 0.5 9.7 0.5
0 0.5 9.8 0.5
0 0.5 9.9 0.5
0 0.5 10 0.5
0 0.6 0 0.6
0 0.6 0.1 0.6
0 0.6 0.2 0.6
0 0.6 0.3 0.6
0 0.6 0.4 0.6
0 0.6 0.5 0.6
0 0.6 0.6 0.6
0 0.6 0.7 0.6
0 0.6 0.8 0.6
0 0.6 0.9 0.6
0 0.6 1 0.6
0 0.6 1.1 0.6
0 0.6 1.2 0.6
0 0.6 1.3 0.6
0 0.6 1.4 0.6
0 0.6 1.5 0.6
0 0.6 1.6 0.6
0 0.6 1.7 0.6
0 0.6 1.8 0.6
0 0.6 1.9 0.6
0 0.6 2 0.6
0 0.6 2.1 0.6
0 0.6 2.2 0.6
0 0.6 2.3 0.6
0 0.6 2.4 0.6
0 0.6 2.5 0.6
0 0.6 2.6 0.6
0 0.6 2.7 0.6
0 0.6 2.8 0.6
0 0.6 2.9 0.6
0 0.6 3 0.6
0 0.6 3.1 0.6
0 0.6 3.2 0.6
0 0.6 3.3 0.6
0 0.6 3.4 0.6
0 0.6 3.5 0.6
0 0.6 3.6 0.6
0 0.6 3.7 0.6
0 0.6 3.8 0.6
0 0.6 3.9 0.6
0 0.6 4 0.6
0 0.6 4.1 0.6
0 0.6 4.2 0.6
0 0.6 4.3 0.6
0 0.6 4.4 0.6
0 0.6 4.5 0.6
0 0.6 4.6 0.6
0 0.6 4.7 0.6
0 0.6 4.8 0.6
0 0.6 4.9 0.6
0 0.6 5 0.6
0 0.6 5.1 0.6
0 0.6 5.2 0.6
0 0.6 5.3 0.6
0 0.6 5.4 0.6
0 0.6 5.5 0.6
0 0.6 5.6 0.6
0 0.6 5.7 0.6
0 0.6 5.8 0.6
0 0.6 5.9 0.6
0 0.6 6 0.6
0 0.6 6.1 0.6
0 0.6 6.2 0.6
0 0.6 6.3 0.6
0 0.6 6.4 0.6
0 0.6 6.5 0.6
0 0.6 6.6 0.6
0 0.6 6.7 0.6
0 0.6 6.8 0.6
0 0.6 6.9 0.6
0 0.6 7 0.6
0 0.6 7.1 0.6
0 0.6 7.2 0.6
0 0.6 7.3 0.6
0 0.6 7.4 0.6
0 0.6 7.5 0.6
0 0.6 7.6 0.6
0 0.6 7.7 0.6
0 0.6 7.8 0.6
0 0.6 7.9 0.6
0 0.6 8 0.6
0 0.6 8.1 0.6
0 0.6 8.2 0.6
0 0.6 8.3 0.6
0 0.6 8.4 0.6
0 0.6 8.5 0.6
0 0.6 8.6 0.6
0 0.6 8.7 0.6
0 0.6 8.8 0.6
0 0.6 8.9 0.6
0 0.6 9 0.6
0 0.6 9.1 0.6
0 0.6 9.2 0.6
0 0.6 9.3 0.6
0 0.6 9.4 0.6
0 0.6 9.5 0.6
0 0.6 9.6 0.6
0 0.6 9.7 0.6
0 0.6 9.8 0.6
0 0.6 9.9 0.6
0 0.6 10 0.6
0 0.7 0 0.7
0 0.7 0.1 0.7
0 0.7 0.2 0.7
0 0.7 0.3 0.7
0 0.7 0.4 0.7
0 0.7 0.5 0.7
0 0.7 0.6 0.7
0 0.7 0.7 0.7
0 0.7 0.8 0.7
0 0.7 0.9 0.7
0 0.7 1 0.7
0 0.7 1.1 0.7
0 0.7 1.2 0.7
0 0.7 1.3 0.7
0 0.7 1.4 0.7
0 0.7 1.5 0.7
0 0.7 1.6 0.7
0 0.7 1.7 0.7
0 0.7 1.8 0.7
0 0.7 1.9 0.7
0 0.7 2 0.7
0 0.7 2.1 0.7
0 0.7 2.2 0.7
0 0.7 2.3 0.7
0 0.7 2.4 0.7
0 0.7 2.5 0.7
0 0.7 2.6 0.7
0 0.7 2.7 0.7
0 0.7 2.8 0.7
0 0.7 2.9 0.7
0 0.7 3 0.7
0 0.7 3.1 0.7
0 0.7 3.2 0.7
0 0.7 3.3 0.7
0 0.7 3.4 0.7
0 0.7 3.5 0.7
0 0.7 3.6 0.7
0 0.7 3.7 0.7
0 0.7 3.8 0.7
0 0.7 3.9 0.7
0 0.7 4 0.7
0 0.7 4.1 0.7
0 0.7 4.2 0.7
0 0.7 4.3 0.7
0 0.7 4.4 0.7
0 0.7 4.5 0.7
0 0.7 4.6 0.7
0 0.7 4.7 0.7
0 0.7 4.8 0.7
0 0.7 4.9 0.7
0 0.7 5 0.7
0 0.7 5.1 0.7
0 0.7 5.2 0.7
0 0.7 5.3 0.7
0 0.7 5.4 0.7
0 0.7 5.5 0.7
0 0.7 5.6 0.7
0 0.7 5.7 0.7
0 0.7 5.8 0.7
0 0.7 5.9 0.7
0 0.7 6 0.7
0 0.7 6.1 0.7
0 0.7 6.2 0.7
0 0.7 6.3 0.7
0 0.7 6.4 0.7
0 0.7 6.5 0.7
0 0.7 6.6 0.7
0 0.7 6.7 0.7
0 0.7 6.8 0.7
0 0.7 6.9 0.7
0 0.7 7 0.7
0 0.7 7.1 0.7
0 0.7 7.2 0.7
0 0.7 7.3 0.7
0 0.7 7.4 0.7
0 0.7 7.5 0.7
0 0.7 7.6 0.7
0 0.7 7.7 0.7
0 0.7 7.8 0.7
0 0.7 7.9 0.7
0 0.7 8 0.7
0 0.7 8.1 0.7
0 0.7 8.2 0.7
0 0.7 8.3 0.7
0 0.7 8.4 0.7
0 0.7 8.5 0.7
0 0.7 8.6 0.7
0 0.7 8.7 0.7
0 0.7 8.8 0.7
0 0.7 8.9 0.7
0 0.7 9 0.7
0 0.7 9.1 0.7
0 0.7 9.2 0.7
0 0.7 9.3 0.7
0 0.7 9.4 0.7
0 0.7 9.5 0.7
0 0.7 9.6 0.7
0 0.7 9.7 0.7
0 0.7 9.8 0.7
0 0.7 9.9 0.7
0 0.7 10 0.7
0 0.8 0 0.8
0 0.8 0.1 0.8
0 0.8 0.2 0.8
0 0.8 0.3 0.8
0 0.8 0.4 0.8
0 0.8 0.5 0.8
0 0.8 0.6 0.8
0 0.8 0.7 0.8
0 0.8 0.8 0.8
0 0.8 0.9 0.8
0 0.8 1 0.8
0 0.8 1.1 0.8
0 0.8 1.2 0.8
0 0.8 1.3 0.8
0 0.8 1.4 0.8
0 0.8 1.5 0.8
0 0.8 1.6 0.8
0 0.8 1.7 0.8
0 0.8 1.8 0.8
0 0.8 1.9 0.8
0 0.8 2 0.8
0 0.8 2.1 0.8
0 0.8 2.2 0.8
0 0.8 2.3 0.8
0 0.8 2.4 0.8
0 0.8 2.5 0.8
0 0.8 2.6 0.8
0 0.8 2.7 0.8
0 0.8 2.8 0.8
0 0.8 2.9 0.8
0 0.8 3 0.8
0 0.8 3.1 0.8
0 0.8 3.2 0.8
0 0.8 3.3 0.8
0 0.8 3.4 0.8
0 0.8 3.5 0.8
0 0.8 3.6 0.8
0 0.8 3.7 0.8
0 0.8 3.8 0.8
0 0.8 3.9 0.8
0 0.8 4 0.8
0 0.8 4.1 0.8
0 0.8 4.2 0.8
0 0.8 4.3 0.8
0 0.8 4.4 0.8
0 0.8 4.5 0.8
0 0.8 4.6 0.8
0 0.8 4.7 0.8
0 0.8 4.8 0.8
0 0.8 4.9 0.8
0 0.8 5 0.8
0 0.8 5.1 0.8
0 0.8 5.2 0.8
0 0.8 5.3 0.8
0 0.8 5.4 0.8
0 0.8 5.5 0.8
0 0.8 5.6 0.8
0 0.8 5.7 0.8
0 0.8 5.8 0.8
0 0.8 5.9 0.8
0 0.8 6 0.8
0 0.8 6.1 0.8
0 0.8 6.2 0.8
0 0.8 6.3 0.8
0 0.8 6.4 0.8
0 0.8 6.5 0.8
0 0.8 6.6 0.8
0 0.8 6.7 0.8
0 0.8 6.8 0.8
0 0.8 6.9 0.8
0 0.8 7 0.8
0 0.8 7.1 0.8
0 0.8 7.2 0.8
0 0.8 7.3 0.8
0 0.8 7.4 0.8
0 0.8 7.5 0.8
0 0.8 7.6 0.8
0 0.8 7.7 0.8
0 0.8 7.8 0.8
0 0.8 7.9 0.8
0 0.8 8 0.8
0 0.8 8.1 0.8
0 0.8 8.2 0.8
0 0.8 8.3 0.8
0 0.8 8.4 0.8
0 0.8 8.5 0.8
0 0.8 8.6 0.8
0 0.8 8.7 0.8
0 0.8 8.8 0.8
0 0.8 8.9 0.8
0 0.8 9 0.8
0 0.8 9.1 0.8
0 0.8 9.2 0.8
0 0.8 9.3 0.8
0 0.8 9.4 0.8
0 0.8 9.5 0.8
0 0.8 9.6 0.8
0 0.8 9.7 0.8
0 0.8 9.8 0.8
0 0.8 9.9 0.8
0 0.8 10 0.8
0 0.9 0 0.9
0 0.9 0.1 0.9
0 0.9 0.2 0.9
0 0.9 0.3 0.9
0 0.9 0.4 0.9
0 0.9 0.5 0.9
0 0.9 0.6 0.9
0 0.9 0.7 0.9
0 0.9 0.8 0.9
0 0.9 0.9 0.9
0 0.9 1 0.9
0 0.9 1.1 0.9
0 0.9 1.2 0.9
0 0.9 1.3 0.9
0 0.9 1.4 0.9
0 0.9 1.5 0.9
0 0.9 1.6 0.9
0 0.9 1.7 0.9
0 0.9 1.8 0.9
0 0.9 1.9 0.9
0 0.9 2 0.9
0 0.9 2.1 0.9
0 0.9 2.2 0.9
0 0.9 2.3 0.9
0 0.9 2.4 0.9
0 0.9 2.5 0.9
0 0.9 2.6 0.9
0 0.9 2.7 0.9
0 0.9 2.8 0.9
0 0.9 2.9 0.9
0 0.9 3 0.9
0 0.9 3.1 0.9
0 0.9 3.2 0.9
0 0.9 3.3 0.9
0 0.9 3.4 0.9
0 0.9 3.5 0.9
0 0.9 3.6 0.9
0 0.9 3.7 0.9
0 0.9 3.8 0.9
0 0.9 3.9 0.9
0 0.9 4 0.9
0 0.9 4.1 0.9
0 0.9 4.2 0.9
0 0.9 4.3 0.9
0 0.9 4.4 0.9
0 0.9 4.5 0.9
0 0.9 4.6 0.9
0 0.9 4.7 0.9
0 0.9 4.8 0.9
0 0.9 4.9 0.9
0 0.9 5 0.9
0 0.9 5.1 0.9
0 0.9 5.2 0.9
0 0.9 5.3 0.9
0 0.9 5.4 0.9
0 0.9 5.5 0.9
0 0.9 5.6 0.9
0 0.9 5.7 0.9
0 0.9 5.8 0.9
0 0.9 5.9 0.9
0 0.9 6 0.9
0 0.9 6.1 0.9
0 0.9 6.2 0.9
0 0.9 6.3 0.9
0 0.9 6.4 0.9
0 0.9 6.5 0.9
0 0.9 6.6 0.9
0 0.9 6.7 0.9
0 0.9 6.8 0.9
0 0.9 6.9 0.9
0 0.9 7 0.9
0 0.9 7.1 0.9
0 0.9 7.2 0.9
0 0.9 7.3 0.9
0 0.9 7.4 0.9
0 0.9 7.5 0.9
0 0.9 7.6 0.9
0 0.9 7.7 0.9
0 0.9 7.8 0.9
0 0.9 7.9 0.9
0 0.9 8 0.9
0 0.9 8.1 0.9
0 0.9 8.2 0.9
0 0.9 8.3 0.9
0 0.9 8.4 0.9
0 0.9 8.5 0.9
0 0.9 8.6 0.9
0 0.9 8.7 0.9
0 0.9 8.8 0.9
0 0.9 8.9 0.9
0 0.9 9 0.9
0 0.9 9.1 0.9
0 0.9 9.2 0.9
0 0.9 9.3 0.9
0 0.9 9.4 0.9
0 0.9 9.5 0.9
0 0.9 9.6 0.9
0 0.9 9.7 0.9
0 0.9 9.8 0.9
0 0.9 9.9 0.9
0 0.9 10 0.9
0 1 0 1
0 1 0.1 1
0 1 0.2 1
0 1 0.3 1
0 1 0.4 1
0 1 0.5 1
0 1 0.6 1
0 1 0.7 1
0 1 0.8 1
0 1 0.9 1
0 1 1 1
0 1 1.1 1
0 1 1.2 1
0 1 1.3 1
0 1 1.4 1
0 1 1.5 1
0 1 1.6 1
0 1 1.7 1
0 1 1.8 1
0 1 1.9 1
0 1 2 1
0 1 2.1 1
0 1 2.2 1
0 1 2.3 1
0 1 2.4 1
0 1 2.5 1
0 1 2.6 1
0 1 2.7 1
0 1 2.8 1
0 1 2.9 1
0 1 3 1
0 1 3.1 1
0 1 3.2 1
0 1 3.3 1
0 1 3.4 1
0 1 3.5 1
0 1 3.6 1
0 1 3.7 1
0 1 3.8 1
0 1 3.9 1
0 1 4 1
0 1 4.1 1
0 1 4.2 1
0 1 4.3 1
0 1 4.4 1
0 1 4.5 1
0 1 4.6 1
0 1 4.7 1
0 1 4.8 1
0 1 4.9 1
0 1 5 1
0 1 5.1 1
0 1 5.2 1
0 1 5.3 1
0 1 5.4 1
0 1 5.5 1
0 1 5.6 1
0 1 5.7 1
0 1 5.8 1
0 1 5.9 1
0 1 6 1
0 1 6.1 1
0 1 6.2 1
0 1 6.3 1
0 1 6.4 1
0 1 6.5 1
0 1 6.6 1
0 1 6.7 1
0 1 6.8 1
0 1 6.9 1
0 1 7 1
0 1 7.1 1
0 1 7.2 1
0 1 7.3 1
0 1 7.4 1
0 1 7.5 1
0 1 7.6 1
0 1 7.7 1
0 1 7.8 1
0 1 7.9 1
0 1 8 1
0 1 8.1 1
0 1 8.2 1
0 1 8.3 1
0 1 8.4 1
0 1 8.5 1
0 1 8.6 1
0 1 8.7 1
0 1 8.8 1
0 1 8.9 1
0 1 9 1
0 1 9.1 1
0 1 9.2 1
0 1 9.3 1
0 1 9.4 1
0 1 9.5 1
0 1 9.6 1
0 1 9.7 1
0 1 9.8 1
0 1 9.9 1
0 1 10 1
0.5 0 0 0
0.5 0 0.1 0
0.5 0 0.2 0
0.5 0 0.3 0
0.5 0 0.4 0
0.5 0 0.5 0
0.5 0 0.6 0
0.5 0 0.7 0
0.5 0 0.8 0
0.5 0 0.9 0
0.5 0 1 0
0.5 0 1.1 0
0.5 0 1.2 0
0.5 0 1.3 0
0.5 0 1.4 0
0.5 0 1.5 0
0.5 0 1.6 0
0.5 0 1.7 0
0.5 0 1.8 0
0.5 0 1.9 0
0.5 0 2 0
0.5 0 2.1 0
0.5 0 2.2 0
0.5 0 2.3 0
0.5 0 2.4 0
0.5 0 2.5 0
0.5 0 2.6 0
0.5 0 2.7 0
0.5 0 2.8 0
0.5 0 2.9 0
0.5 0 3 0
0.5 0 3.1 0
0.5 0 3.2 0
0.5 0 3.3 0
0.5 0 3.4 0
0.5 0 3.5 0
0.5 0 3.6 0
0.5 0 3.7 0
0.5 0 3.8 0
0.5 0 3.9 0
0.5 0 4 0
0.5 0 4.1 0
0.5 0 4.2 0
0.5 0 4.3 0
0.5 0 4.4 0
0.5 0 4.5 0
0.5 0 4.6 0
0.5 0 4.7 0
0.5 0 4.8 0
0.5 0 4.9 0
0.5 0 5 0
0.5 0 5.1 0
0.5 0 5.2 0
0.5 0 5.3 0
0.5 0 5.4 0
0.5 0 5.5 0
0.5 0 5.6 0
0.5 0 5.7 0
0.5 0 5.8 0
0.5 0 5.9 0
0.5 0 6 0
0.5 0 6.1 0
0.5 0 6.2 0
0.5 0 6.3 0
0.5 0 6.4 0
0.5 0 6.5 0
0.5 0 6.6 0
0.5 0 6.7 0
0.5 0 6.8 0
0.5 0 6.9 0
0.5 0 7 0
0.5 0 7.1 0
0.5 0 7.2 0
0.5 0 7.3 0
0.5 0 7.4 0
0.5 0 7.5 0
0.5 0 7.6 0
0.5 0 7.7 0
0.5 0 7.8 0
0.5 0 7.9 0
0.5 0 8 0
0.5 0 8.1 0
0.5 0 8.2 0
0.5 0 8.3 0
0.5 0 8.4 0
0.5 0 8.5 0
0.5 0 8.6 0
0.5 0 8.7 0
0.5 0 8.8 0
0.5 0 8.9 0
0.5 0 9 0
0.5 0 9.1 0
0.5 0 9.2 0
0.5 0 9.3 0
0.5 0 9.4 0
0.5 0 9.5 0
0.5 0 9.6 0
0.5 0 9.7 0
0.5 0 9.8 0
0.5 0 9.9 0
0.5 0 10 0
0.5 0.1 0 0.1
0.5 0.1 0.1 0.104591
0.5 0.1 0.2 0.109367
0.5 0.1 0.3 0.114333
0.5 0.1 0.4 0.119495
0.5 0.1 0.5 0.124856
0.5 0.1 0.6 0.130423
0.5 0.1 0.7 0.136199
0.5 0.1 0.8 0.142189
0.5 0.1 0.9 0.148398
0.5 0.1 1 0.154828
0.5 0.1 1.1 0.161484
0.5 0.1 1.2 0.16837
0.5 0.1 1.3 0.175487
0.5 0.1 1.4 0.18284
0.5 0.1 1.5 0.190429
0.5 0.1 1.6 0.198257
0.5 0.1 1.7 0.206324
0.5 0.1 1.8 0.214632
0.5 0.1 1.9 0.223181
0.5 0.1 2 0.231969
0.5 0.1 2.1 0.240996
0.5 0.1 2.2 0.25026
0.5 0.1 2.3 0.259758
0.5 0.1 2.4 0.269487
0.5 0.1 2.5 0.279443
0.5 0.1 2.6 0.289621
0.5 0.1 2.7 0.300015
0.5 0.1 2.8 0.31062
0.5 0.1 2.9 0.321426
0.5 0.1 3 0.332428
0.5 0.1 3.1 0.343615
0.5 0.1 3.2 0.354979
0.5 0.1 3.3 0.366509
0.5 0.1 3.4 0.378193
0.5 0.1 3.5 0.390021
0.5 0.1 3.6 0.401979
0.5 0.1 3.7 0.414056
0.5 0.1 3.8 0.426236
0.5 0.1 3.9 0.438507
0.5 0.1 4 0.450853
0.5 0.1 4.1 0.46326
0.5 0.1 4.2 0.475713
0.5 0.1 4.3 0.488196
0.5 0.1 4.4 0.500694
0.5 0.1 4.5 0.513191
0.5 0.1 4.6 0.525671
0.5 0.1 4.7 0.53812
0.5 0.1 4.8 0.550521
0.5 0.1 4.9 0.56286
0.5 0.1 5 0.575121
0.5 0.1 5.1 0.58729
0.5 0.1 5.2 0.599354
0.5 0.1 5.3 0.611299
0.5 0.1 5.4 0.623111
0.5 0.1 5.5 0.634779
0.5 0.1 5.6 0.646291
0.5 0.1 5.7 0.657636
0.5 0.1 5.8 0.668803
0.5 0.1 5.9 0.679783
0.5 0.1 6 0.690568
0.5 0.1 6.1 0.701149
0.5 0.1 6.2 0.71152
0.5 0.1 6.3 0.721673
0.5 0.1 6.4 0.731604
0.5 0.1 6.5 0.741307
0.5 0.1 6.6 0.75078
0.5 0.1 6.7 0.760017
0.5 0.1 6.8 0.769018
0.5 0.1 6.9 0.77778
0.5 0.1 7 0.786302
0.5 0.1 7.1 0.794583
0.5 0.1 7.2 0.802624
0.5 0.1 7.3 0.810425
0.5 0.1 7.4 0.817988
0.5 0.1 7.5 0.825314
0.5 0.1 7.6 0.832406
0.5 0.1 7.7 0.839266
0.5 0.1 7.8 0.845897
0.5 0.1 7.9 0.852303
0.5 0.1 8 0.858486
0.5 0.1 8.1 0.864453
0.5 0.1 8.2 0.870205
0.5 0.1 8.3 0.875749
0.5 0.1 8.4 0.881088
0.5 0.1 8.5 0.886228
0.5 0.1 8.6 0.891173
0.5 0.1 8.7 0.895928
0.5 0.1 8.8 0.900498
0.5 0.1 8.9 0.90489
0.5 0.1 9 0.909107
0.5 0.1 9.1 0.913155
0.5 0.1 9.2 0.917039
0.5 0.1 9.3 0.920764
0.5 0.1 9.4 0.924336
0.5 0.1 9.5 0.92776
0.5 0.1 9.6 0.93104
0.5 0.1 9.7 0.934182
0.5 0.1 9.8 0.93719
0.5 0.1 9.9 0.94007
0.5 0.1 10 0.942826
0.5 0.2 0 0.2
0.5 0.2 0.1 0.20812
0.5 0.2 0.2 0.216481
0.5 0.2 0.3 0.225082
0.5 0.2 0.4 0.233922
0.5 0.2 0.5 0.243001
0.5 0.2 0.6 0.252317
0.5 0.2 0.7 0.261866
0.5 0.2 0.8 0.271645
0.5 0.2 0.9 0.281649
0.5 0.2 1 0.291875
0.5 0.2 1.1 0.302316
0.5 0.2 1.2 0.312965
0.5 0.2 1.3 0.323815
0.5 0.2 1.4 0.334858
0.5 0.2 1.5 0.346085
0.5 0.2 1.6 0.357486
0.5 0.2 1.7 0.36905
0.5 0.2 1.8 0.380767
0.5 0.2 1.9 0.392624
0.5 0.2 2 0.40461
0.5 0.2 2.1 0.41671
0.5 0.2 2.2 0.428911
0.5 0.2 2.3 0.4412
0.5 0.2 2.4 0.453561
0.5 0.2 2.5 0.465979
0.5 0.2 2.6 0.47844
0.5 0.2 2.7 0.490927
0.5 0.2 2.8 0.503426
0.5 0.2 2.9 0.515921
0.5 0.2 3 0.528396
0.5 0.2 3.1 0.540835
0.5 0.2 3.2 0.553224
0.5 0.2 3.3 0.565547
0.5 0.2 3.4 0.57779
0.5 0.2 3.5 0.589937
0.5 0.2 3.6 0.601976
0.5 0.2 3.7 0.613893
0.5 0.2 3.8 0.625675
0.5 0.2 3.9 0.63731
0.5 0.2 4 0.648786
0.5 0.2 4.1 0.660092
0.5 0.2 4.2 0.671219
0.5 0.2 4.3 0.682158
0.5 0.2 4.4 0.692899
0.5 0.2 4.5 0.703434
0.5 0.2 4.6 0.713758
0.5 0.2 4.7 0.723863
0.5 0.2 4.8 0.733745
0.5 0.2 4.9 0.743398
0.5 0.2 5 0.752819
0.5 0.2 5.1 0.762005
0.5 0.2 5.2 0.770954
0.5 0.2 5.3 0.779663
0.5 0.2 5.4 0.788133
0.5 0.2 5.5 0.796361
0.5 0.2 5.6 0.80435
0.5 0.2 5.7 0.812099
0.5 0.2 5.8 0.81961
0.5 0.2 5.9 0.826884
0.5 0.2 6 0.833925
0.5 0.2 6.1 0.840735
0.5 0.2 6.2 0.847316
0.5 0.2 6.3 0.853673
0.5 0.2 6.4 0.859809
0.5 0.2 6.5 0.865728
0.5 0.2 6.6 0.871435
0.5 0.2 6.7 0.876933
0.5 0.2 6.8 0.882229
0.5 0.2 6.9 0.887325
0.5 0.2 7 0.892228
0.5 0.2 7.1 0.896943
0.5 0.2 7.2 0.901474
0.5 0.2 7.3 0.905826
0.5 0.2 7.4 0.910006
0.5 0.2 7.5 0.914017
0.5 0.2 7.6 0.917866
0.5 0.2 7.7 0.921558
0.5 0.2 7.8 0.925097
0.5 0.2 7.9 0.928489
0.5 0.2 8 0.931738
0.5 0.2 8.1 0.934851
0.5 0.2 8.2 0.937831
0.5 0.2 8.3 0.940683
0.5 0.2 8.4 0.943412
0.5 0.2 8.5 0.946023
0.5 0.2 8.6 0.94852
0.5 0.2 8.7 0.950907
0.5 0.2 8.8 0.953189
0.5 0.2 8.9 0.955371
0.5 0.2 9 0.957455
0.5 0.2 9.1 0.959445
0.5 0.2 9.2 0.961347
0.5 0.2 9.3 0.963162
0.5 0.2 9.4 0.964896
0.5 0.2 9.5 0.966551
0.5 0.2 9.6 0.96813
0.5 0.2 9.7 0.969637
0.5 0.2 9.8 0.971075
0.5 0.2 9.9 0.972447
0.5 0.2 10 0.973756
0.5 0.3 0 0.3
0.5 0.3 0.1 0.310604
0.5 0.3 0.2 0.32141
0.5 0.3 0.3 0.332412
0.5 0.3 0.4 0.343599
0.5 0.3 0.5 0.354962
0.5 0.3 0.6 0.366492
0.5 0.3 0.7 0.378176
0.5 0.3 0.8 0.390003
0.5 0.3 0.9 0.401962
0.5 0.3 1 0.414038
0.5 0.3 1.1 0.426218
0.5 0.3 1.2 0.438489
0.5 0.3 1.3 0.450835
0.5 0.3 1.4 0.463242
